5.0127721,-9.1284785,1.8747453
4.8445388,-9.0532183,1.8744969
4.6558598,-9.0338571,1.8921720
4.4664957,-9.0685483,1.9098471
4.2806588,-9.1450847,1.9275222
4.1025616,-9.2512586,1.9451974
3.9364167,-9.3748628,1.9628725
3.7810901,-9.5093335,2.0559443
3.6395823,-9.6491555,2.1577780
3.5086948,-9.7946000,2.2596117
3.3846568,-9.9464019,2.3614453
3.2636975,-10.1052958,2.4632790
3.1463252,-10.2660860,2.5487107
3.0353658,-10.4203586,2.5981784
2.9207058,-10.5787474,2.6476462
2.8015035,-10.7393690,2.6971140
2.6769176,-10.9003402,2.7465818
2.5461065,-11.0597777,2.7960495
2.4084489,-11.2155592,2.8453665
2.2693457,-11.3599246,2.8906272
2.1232441,-11.4979912,2.9358879
1.9703483,-11.6283016,2.9811485
1.8108624,-11.7493983,3.0264092
1.6449903,-11.8598239,3.0716699
1.4729363,-11.9581209,3.1169305
1.2963671,-12.0422533,3.1771351
1.1157503,-12.1124047,3.2539257
0.9296284,-12.1706882,3.3307163
0.7381142,-12.2184601,3.4075069
0.5413209,-12.2570764,3.4842976
0.3393614,-12.2878936,3.5610882
0.1323489,-12.3122676,3.6378788
-0.0668889,-12.3304314,3.6529147
-0.2662440,-12.3440222,3.6523279
-0.4676153,-12.3532116,3.6517411
-0.6697784,-12.3578480,3.6511544
-0.8715087,-12.3577797,3.6505676
-1.0715815,-12.3528552,3.6499809
-1.2687723,-12.3429229,3.6493941
-1.4644169,-12.3276318,3.6142758
-1.6582301,-12.3071824,3.5551918
-1.8504689,-12.2823441,3.4961078
-2.0431685,-12.2537850,3.4370238
-2.2383639,-12.2221727,3.3779398
-2.4380902,-12.1881753,3.3188558
-2.6443826,-12.1524607,3.2597718
-2.8551349,-12.1162853,3.0952953
-3.0683151,-12.0786544,2.8395382
-3.2815521,-12.0366628,2.5837811
-3.4890769,-11.9879211,2.3280240
-3.6851210,-11.9300397,2.0722669
-3.8639155,-11.8606292,1.8165097
-4.0196918,-11.7773000,1.5607526
-4.1556803,-11.6687234,1.3906034
-4.2713604,-11.5074791,1.4962421
-4.3276456,-11.3264664,1.6018808
-4.3251649,-11.1362801,1.7075195
-4.2645473,-10.9475151,1.8131582
-4.1464218,-10.7707663,1.9187969
-4.0144613,-10.6471315,1.9449689
-3.8631008,-10.5450180,1.9532352
-3.6900988,-10.4564797,1.9615014
-3.5004300,-10.3816832,1.9697676
-3.2990693,-10.3207951,1.9780339
-3.0909913,-10.2739822,1.9863001
-2.8811708,-10.2414110,1.9945664
-2.6722559,-10.2230923,2.0506765
-2.4660675,-10.2185133,2.1671238
-2.2645619,-10.2256982,2.2835710
-2.0666116,-10.2422432,2.4000183
-1.8710891,-10.2657445,2.5164655
-1.6768670,-10.2937983,2.6329128
-1.4828178,-10.3240008,2.7493600
-1.2882816,-10.3538815,2.8170244
-1.0934927,-10.3812209,2.7360767
-0.8970667,-10.4047260,2.6551290
-0.6991092,-10.4229460,2.5741814
-0.4997260,-10.4344306,2.4932337
-0.2990228,-10.4377292,2.4122861
-0.0971053,-10.4313913,2.3313384
0.1059207,-10.4139663,2.2503907
0.3115048,-10.3837190,2.2436559
0.5147314,-10.3397358,2.2382612
0.7120843,-10.2810989,2.2328665
0.9000850,-10.2068864,2.2274718
1.0752549,-10.1161761,2.2220771
1.2341153,-10.0080460,2.2166824
1.3731876,-9.8815738,2.2112877
1.5016486,-9.7173526,2.0661215
1.5993414,-9.5301122,1.8842724
1.6584669,-9.3335121,1.7024232
1.6753883,-9.1368335,1.5205740
1.6464688,-8.9493574,1.3387249
1.5680716,-8.7803649,1.1568757
1.4519662,-8.6510700,1.1949914
1.3096933,-8.5532419,1.3980855
1.1399878,-8.4728604,1.6011796
0.9494057,-8.4070861,1.8042737
0.7445031,-8.3530797,2.0073678
0.5318358,-8.3080019,2.2104620
0.3179600,-8.2690133,2.4135561
0.1084554,-8.2331072,2.6079175
-0.1011647,-8.1965984,2.7065877
-0.3015122,-8.1617482,2.8052579
-0.4957432,-8.1294189,2.9039280
-0.6870138,-8.1004724,3.0025982
-0.8784800,-8.0757711,3.1012684
-1.0732981,-8.0561771,3.1999386
-1.2745931,-8.0425542,3.2985679
-1.4607127,-8.0360524,3.3665871
-1.6531420,-8.0349184,3.4346063
-1.8505810,-8.0391378,3.5026255
-2.0517297,-8.0486963,3.5706446
-2.2552883,-8.0635796,3.6386638
-2.4599566,-8.0837734,3.7066830
-2.6644348,-8.1092632,3.7747022
-2.8675832,-8.1400615,3.8404806
-3.0748428,-8.1774397,3.8101784
-3.2785279,-8.2203463,3.7798761
-3.4780343,-8.2686703,3.7495738
-3.6727578,-8.3223011,3.7192715
-3.8620940,-8.3811279,3.6889692
-4.0454388,-8.4450398,3.6586669
-4.2221878,-8.5139261,3.6283646
-4.4032022,-8.5929583,3.6075503
-4.5991810,-8.6896204,3.6075503
-4.7832788,-8.7923335,3.6075503
-4.9550965,-8.9002683,3.6075503
-5.1142351,-9.0125955,3.6075503
-5.2602954,-9.1284858,3.6075503
-5.3928784,-9.2471100,3.2744255
